level_0,index,idxs,peer_id,message_date,message,text
24925,3332.0,4716,channel1051500113,2021-11-16T15:32:42,и конечно удивительный путь мы прошли от этого видео до примеров выше на гифке пример лучшего алгоритма догенерации картинок из 2012 года,и конечно удивительный путь мы прошли от этого видео до примеров выше на гифке пример лучшего алгоритма догенерации картинок из 2012 года
10221,8053.0,8390,channel1043793945,2020-08-02T19:00:22,российский эксперт с кафедры информатики рэу им г в плеханова с остроумием решил проблему многих пользователей он рассказал о гениальном способе продлить срок службы смартфона мы очень удивились что для сохранности девайса нужно так мало 2020,российский эксперт с кафедры информатики рэу им г в плеханова с остроумием решил проблему многих пользователей он рассказал о гениальном способе продлить срок службы смартфона мы очень удивились что для сохранности девайса нужно так мало 2020
3949,1781.0,1985,channel1043793945,2018-04-05T13:52:35,за примерно 120 000 руб мес вы сможете менять свой хоть каждый день 7,за примерно 120 000 руб мес вы сможете менять свой хоть каждый день 7
26531,175.0,185,channel1009962628,2016-02-17T23:09:56,наука требует жертв причем часто жертвы к самой науке отношения не имеют им просто не везет вот и сейчас в китае где активно достраивается крупнейший в мире радиотелескоп под раздачу попали девять с лишним тысяч жителей района где строится эта махина с апертурой в полкилометра по ссылке есть впечатляющие фотки им придется переселяться получив лишь небольшую денежную компенсацию зато китай надеется выйти в лидеры поиска внеземных цивилизаций есть в этом подходе что то знакомое 12161281,наука требует жертв причем часто жертвы к самой науке отношения не имеют им просто не везет вот и сейчас в китае где активно достраивается крупнейший в мире радиотелескоп под раздачу попали девять с лишним тысяч жителей района где строится эта махина с апертурой в полкилометра по ссылке есть впечатляющие фотки им придется переселяться получив лишь небольшую денежную компенсацию зато китай надеется выйти в лидеры поиска внеземных цивилизаций есть в этом подходе что то знакомое 12161281
10483,8315.0,8658,channel1043793945,2020-08-29T20:30:23,если вы расист пожалуйста удалите наше приложение как то так сервис для вызова такси решил вписаться в движение 2020,если вы расист пожалуйста удалите наше приложение как то так сервис для вызова такси решил вписаться в движение 2020
25174,3581.0,5140,channel1051500113,2022-01-16T01:58:38,клевая короткометражка вам на ночь на русском и на движке 45 14,клевая короткометражка вам на ночь на русском и на движке 45 14
2696,528.0,593,channel1043793945,2017-07-18T08:33:23,доброе утро курс впервые за два месяца упал ниже 2000 6 немецкий сервис под угрозой закрытия добровольцы собираются создать архивную копию всех файлов сервиса 5 9 акции упали после аварии включенным автопилотом и пятью пострадавшими роскомсвобода запустила проект по продаже сервисов,доброе утро курс впервые за два месяца упал ниже 2000 6 немецкий сервис под угрозой закрытия добровольцы собираются создать архивную копию всех файлов сервиса 5 9 акции упали после аварии включенным автопилотом и пятью пострадавшими роскомсвобода запустила проект по продаже сервисов
6525,4357.0,4634,channel1043793945,2019-05-07T12:12:50,аналитический проект подвел итоги исследования аудитории в котором взяло участие более 80 000 человек выделили самое главное из большого отчета 2019,аналитический проект подвел итоги исследования аудитории в котором взяло участие более 80 000 человек выделили самое главное из большого отчета 2019
11030,8862.0,9219,channel1043793945,2020-10-25T14:46:31,если вам не хватает мотивации посмотрите на этого работягу зонд осирис на днях он взял настолько много грунта с астероида бенну что растерял часть собранного 2020,если вам не хватает мотивации посмотрите на этого работягу зонд осирис на днях он взял настолько много грунта с астероида бенну что растерял часть собранного 2020
16546,14378.0,14888,channel1043793945,2022-09-18T13:08:41,появились видео на которых предположительно демонстрируется игровой процесс из как полагается ранним утечкам женщина протагонист латиноамериканского происхождения в качестве одного из главных героев на месте,появились видео на которых предположительно демонстрируется игровой процесс из как полагается ранним утечкам женщина протагонист латиноамериканского происхождения в качестве одного из главных героев на месте
24033,2440.0,3215,channel1051500113,2021-03-14T00:39:40,нейрокорги нейрокорги немножко собакенов для тех кто тоже не спит снэпшоты стайлган моделей тут,нейрокорги нейрокорги немножко собакенов для тех кто тоже не спит снэпшоты стайлган моделей тут
8697,6529.0,6828,channel1043793945,2020-02-13T10:15:01,доброго четверга немного новостей на утро количество активных пользователей достигло 2 млрд человек 3987 опубликовала эмулятор 10 3988 ростех представил прототип защищенных компьютеров на базе процессоров эльбрус 3989,доброго четверга немного новостей на утро количество активных пользователей достигло 2 млрд человек 3987 опубликовала эмулятор 10 3988 ростех представил прототип защищенных компьютеров на базе процессоров эльбрус 3989
847,156.0,276,channel1047361277,2018-07-11T18:25:34,такое же новое как ваш канал а кашин вообще старый и походу медузу уже читает раз в год и то по репостам,такое же новое как ваш канал а кашин вообще старый и походу медузу уже читает раз в год и то по репостам
10622,8454.0,8798,channel1043793945,2020-09-13T12:40:45,все таки купит что позволит ей укрепить свои позиции и усилить присутствие на рынке мобильных процессоров но не все так просто 40,все таки купит что позволит ей укрепить свои позиции и усилить присутствие на рынке мобильных процессоров но не все так просто 40
27657,1301.0,1355,channel1009962628,2018-07-16T12:04:49,андрей привет мы сейчас ведем прямую трансляцию в гостях у алисы может она будет интересна пользователям твоего канала 2,андрей привет мы сейчас ведем прямую трансляцию в гостях у алисы может она будет интересна пользователям твоего канала 2
3372,1204.0,1358,channel1043793945,2017-12-16T22:23:51,как можно за очень короткое время переделать спортивную арену в бассейн для соревнований но это в дании а мы пользуясь случаем передаем привет зенит арене в санкт петербурге,как можно за очень короткое время переделать спортивную арену в бассейн для соревнований но это в дании а мы пользуясь случаем передаем привет зенит арене в санкт петербурге
26691,335.0,350,channel1009962628,2016-05-24T09:47:04,мобильный мир давно живет в системе платформ устройства и софт их производителя дают возможность сторонним разработчикам писать свои приложения в том числе и друг с другом взаимодействующие этот принцип кажется уже очевидным вот только в случае аксессуаров он не соблюдается там со взаимодействием не очень если на телефоне любимый чехольчик его придется снять например прежде чем использовать оптическую насадку для фото а когда начнет садиться аккумулятор придется отказаться от этой оптики если внешний аккумулятор встроен в специальный чехол и так далее но вот создатели аксессуаров из решили тоже стать платформой они начали договариваться с другими производителями аксессуаров о взаимной совместимости и встраивать в свои чехлы элементы позволяющие в один клик стыковать с ними аксессуары партнеров интересно покорит ли идея платформенности еще один кусочек мира вокруг,мобильный мир давно живет в системе платформ устройства и софт их производителя дают возможность сторонним разработчикам писать свои приложения в том числе и друг с другом взаимодействующие этот принцип кажется уже очевидным вот только в случае аксессуаров он не соблюдается там со взаимодействием не очень если на телефоне любимый чехольчик его придется снять например прежде чем использовать оптическую насадку для фото а когда начнет садиться аккумулятор придется отказаться от этой оптики если внешний аккумулятор встроен в специальный чехол и так далее но вот создатели аксессуаров из решили тоже стать платформой они начали договариваться с другими производителями аксессуаров о взаимной совместимости и встраивать в свои чехлы элементы позволяющие в один клик стыковать с ними аксессуары партнеров интересно покорит ли идея платформенности еще один кусочек мира вокруг
26898,542.0,568,channel1009962628,2016-10-21T12:32:25,достойная пятницы новость которая в массовой прессе могла бы получить заголовок ученые придумали как можно гнать спирт прямо из воздуха говоря более строгим языком они сумели в результате сложного каталитического процесса причем сам катализатор вырабатывался при помощи нанотехнологий получить этанол из растворенного в воде 2 авторы статьи выражали удовлетворение не по поводу полученного продукта а на тему нового способа убирать из атмосферы злой парниковый газ единственное что меня удивляет в этой истории так это география открытия все таки не в штатах умельцы веками гнали из всего подряд обидно что в этот раз не мы,достойная пятницы новость которая в массовой прессе могла бы получить заголовок ученые придумали как можно гнать спирт прямо из воздуха говоря более строгим языком они сумели в результате сложного каталитического процесса причем сам катализатор вырабатывался при помощи нанотехнологий получить этанол из растворенного в воде 2 авторы статьи выражали удовлетворение не по поводу полученного продукта а на тему нового способа убирать из атмосферы злой парниковый газ единственное что меня удивляет в этой истории так это география открытия все таки не в штатах умельцы веками гнали из всего подряд обидно что в этот раз не мы
26928,572.0,599,channel1009962628,2016-11-14T07:31:34,полезная короткая напоминалка о том как круто и быстро менялась ситуация вокруг дронов сначала игрушка для любителей странных устройств потом то ли летающий штатив для фотографов любителей то ли привлекающая внимание маркетинговая штучка сначала полное отсутствие регулирования и ограничений потом попытки зарегулировать насмерть в итоге в разных странах разной степени вменяемости правила но в нормальных оставляющие простор для коммерческого использования а не только военными и энтузиастами как следствие еще в мае оценивали глобальный рынок дронов в 127 млрд они теперь снимают кино доставляют лекарства в труднодоступные места обеспечивают фотомониторинг дорог и объектов и откусывают большой кусок от услуг требовавших аренды вертолета качество железок стало таким что стартапы переместились в область обвеса и софта а большие ребята заняты собственно дроностроением обеспечивающим характеристики допускающие регулярную коммерческую эксплуатацию ну и полезно помнить что всего 10 лет и родилась она в китае где до сих пор и расположена штаб квартира 2016 11 13,полезная короткая напоминалка о том как круто и быстро менялась ситуация вокруг дронов сначала игрушка для любителей странных устройств потом то ли летающий штатив для фотографов любителей то ли привлекающая внимание маркетинговая штучка сначала полное отсутствие регулирования и ограничений потом попытки зарегулировать насмерть в итоге в разных странах разной степени вменяемости правила но в нормальных оставляющие простор для коммерческого использования а не только военными и энтузиастами как следствие еще в мае оценивали глобальный рынок дронов в 127 млрд они теперь снимают кино доставляют лекарства в труднодоступные места обеспечивают фотомониторинг дорог и объектов и откусывают большой кусок от услуг требовавших аренды вертолета качество железок стало таким что стартапы переместились в область обвеса и софта а большие ребята заняты собственно дроностроением обеспечивающим характеристики допускающие регулярную коммерческую эксплуатацию ну и полезно помнить что всего 10 лет и родилась она в китае где до сих пор и расположена штаб квартира 2016 11 13
28963,2607.0,2708,channel1009962628,2020-12-06T21:16:33,у меня нет желания превращать этот канал в транслятор новостей космонавтики но так уж получается что в последнее время там происходит много красивого и с научной и с технологической точек зрения да еще и выглядит чрезвычайно удачно вот только что на землю доставили второй раз в истории образцы грунта с астероида японский зонд отлично их собрал довез до околоземной орбиты сбросил капсулу с образцами и полетел дальше проект начался в 2011 зонд 2 был запущен в 2014 4 года летел до астероида полтора года изучал астероид дистанционно и непосредственно на его поверхности в том числе собирая пробы потом год с хвостиком аппарат летел обратно к земле и вот наконец капсула с отличном состоянии приземлилась в австралийской пустыне и все эти годы вся техника зонда четко работала и проект шел стопроцентно по графику сам зонд кстати полетел к следующему астероиду которого должен достичь еще через 11 лет ну теперь слово за специалистами по космической минералогии интересно что скажут 2 06649945,у меня нет желания превращать этот канал в транслятор новостей космонавтики но так уж получается что в последнее время там происходит много красивого и с научной и с технологической точек зрения да еще и выглядит чрезвычайно удачно вот только что на землю доставили второй раз в истории образцы грунта с астероида японский зонд отлично их собрал довез до околоземной орбиты сбросил капсулу с образцами и полетел дальше проект начался в 2011 зонд 2 был запущен в 2014 4 года летел до астероида полтора года изучал астероид дистанционно и непосредственно на его поверхности в том числе собирая пробы потом год с хвостиком аппарат летел обратно к земле и вот наконец капсула с отличном состоянии приземлилась в австралийской пустыне и все эти годы вся техника зонда четко работала и проект шел стопроцентно по графику сам зонд кстати полетел к следующему астероиду которого должен достичь еще через 11 лет ну теперь слово за специалистами по космической минералогии интересно что скажут 2 06649945
28040,1684.0,1758,channel1009962628,2019-05-15T22:23:53,я реально впечатлился работой частной космической компании у них нет своих ракет конечно они покупают запуски но у них свой флот спутников причем среди них 120 микроспутников обеспечивающих очень высокую частоту съемки ну и накопленные данные за много лет для большинства точек земли существуют многие сотни изображений накопленные за время работы конечно поверх всего этого бегает машинок обучение позволяющее выдавать аналитику по объектам а не просто картинки три примера в докладе мониторинг уничтожения лесов в реальном времени мониторинг судов в портах мониторинг строительства зданий и роста поселений,я реально впечатлился работой частной космической компании у них нет своих ракет конечно они покупают запуски но у них свой флот спутников причем среди них 120 микроспутников обеспечивающих очень высокую частоту съемки ну и накопленные данные за много лет для большинства точек земли существуют многие сотни изображений накопленные за время работы конечно поверх всего этого бегает машинок обучение позволяющее выдавать аналитику по объектам а не просто картинки три примера в докладе мониторинг уничтожения лесов в реальном времени мониторинг судов в портах мониторинг строительства зданий и роста поселений
28645,2289.0,2389,channel1009962628,2020-05-26T23:39:43,не так давно я ссылался на статью дениса ковалевича из троицка где он описывал введенную в его технопарке должность эпидемиологического комиссара и предрекал что такие менеджеры вынуждены будут много где появиться по мере открытия офисов и других рабочих помещений а вот корейцы решили часть функций такого нового менеджера сразу автоматизировать всю рутину должны делать роботы поэтому они разработали испытали и скор начнут продавать устройство способное дистанционно измерять температуру тела людей определять надета ли маска и призывать надеть если фиксируют нарушение а до кучи еще и дезинфицировать помещение новая ниша однако и вполне перспективная по крайней мере в обозримой перспективе,не так давно я ссылался на статью дениса ковалевича из троицка где он описывал введенную в его технопарке должность эпидемиологического комиссара и предрекал что такие менеджеры вынуждены будут много где появиться по мере открытия офисов и других рабочих помещений а вот корейцы решили часть функций такого нового менеджера сразу автоматизировать всю рутину должны делать роботы поэтому они разработали испытали и скор начнут продавать устройство способное дистанционно измерять температуру тела людей определять надета ли маска и призывать надеть если фиксируют нарушение а до кучи еще и дезинфицировать помещение новая ниша однако и вполне перспективная по крайней мере в обозримой перспективе
23614,2021.0,2650,channel1051500113,2020-10-09T13:45:05,меня очень радует как индустрия включает все более сложные технологии в игры сначала со своими нейронками для создания 3 моделей теперь вот которая использует распознавание речи для того что тригерить какие то события внутри игры это хоррор ваша команда приезжает на вызов где сообщили о какой то паранормальной активности вы берете разные устройства и собираете улики при этом очень важно общаться друг с другом в самой игре а не в дискорде привидений подслушивает переговоры и реагирует на много триггеров вроде своего имени команды в стиле прояви себя попытки успокоить привидение которое хочет вас убить и тп и тд в общем я пару дней назад смог протестировать каточку и это супер жутко чувака с которым я играл убили приведение заблокировало выход из дома я зажался в углу и как настоящий мужчина нажал 4 вот пример геймплея 84 2 138 самое жуткое как по мне когда ты изучаешь комнату и говорил со своим напарником по рации потом отвлекаешься на что то и через 2 минуты он уже не отвечает,меня очень радует как индустрия включает все более сложные технологии в игры сначала со своими нейронками для создания 3 моделей теперь вот которая использует распознавание речи для того что тригерить какие то события внутри игры это хоррор ваша команда приезжает на вызов где сообщили о какой то паранормальной активности вы берете разные устройства и собираете улики при этом очень важно общаться друг с другом в самой игре а не в дискорде привидений подслушивает переговоры и реагирует на много триггеров вроде своего имени команды в стиле прояви себя попытки успокоить привидение которое хочет вас убить и тп и тд в общем я пару дней назад смог протестировать каточку и это супер жутко чувака с которым я играл убили приведение заблокировало выход из дома я зажался в углу и как настоящий мужчина нажал 4 вот пример геймплея 84 2 138 самое жуткое как по мне когда ты изучаешь комнату и говорил со своим напарником по рации потом отвлекаешься на что то и через 2 минуты он уже не отвечает
18862,571.0,1231,channel1190798227,2019-04-07T14:10:31,бизнесидея автоматические камеры хранения одной из интересных ниш является бизнес на автоматических камерах хранения которые используются на вокзалах и в тц для выставок на пляжах и в других местах массового скопления людей там где администрации или организаторы не располагают собственными камерами такому виду бизнес будут открыты дороги бизнес привлекателен небольшими вложениями пассивным доходом на услугах хранения вещей и зарядке гаджетов и отсутствием потребности в персонале с уважением,бизнесидея автоматические камеры хранения одной из интересных ниш является бизнес на автоматических камерах хранения которые используются на вокзалах и в тц для выставок на пляжах и в других местах массового скопления людей там где администрации или организаторы не располагают собственными камерами такому виду бизнес будут открыты дороги бизнес привлекателен небольшими вложениями пассивным доходом на услугах хранения вещей и зарядке гаджетов и отсутствием потребности в персонале с уважением
23390,1797.0,2364,channel1051500113,2020-08-13T19:13:59,у вышел классный обзор на робота в видео показан джойстик и интерфейс которым он управляется показано как он поднимается по лестницам или справляется с падениями а главное рассказано зачем вообще этот робот нужен тут ничего нового это платформа для любых целей которые требуют физического присутствия человека ну и показали пару примеров где уже используются роботы ссылка 6,у вышел классный обзор на робота в видео показан джойстик и интерфейс которым он управляется показано как он поднимается по лестницам или справляется с падениями а главное рассказано зачем вообще этот робот нужен тут ничего нового это платформа для любых целей которые требуют физического присутствия человека ну и показали пару примеров где уже используются роботы ссылка 6
24345,2752.0,3679,channel1051500113,2021-06-11T00:11:02,очередной ночной оживший мем в последние пару дней было мало времени на канал но йей я туточки и снова в сети,очередной ночной оживший мем в последние пару дней было мало времени на канал но йей я туточки и снова в сети
24127,2534.0,3357,channel1051500113,2021-04-09T12:18:35,а вот и обещанное демо макака играет в понг силой мысли почти чип в ее мозгу фиксирует активизацию нейронов отвечающих за движение руки и передает сигнал компьютеру сначала система калибруется анализируя активность нейронов при реальных движениях руки а затем джойстик отключают и остается только беспроводной интерфейс вот она чипизация от маска,а вот и обещанное демо макака играет в понг силой мысли почти чип в ее мозгу фиксирует активизацию нейронов отвечающих за движение руки и передает сигнал компьютеру сначала система калибруется анализируя активность нейронов при реальных движениях руки а затем джойстик отключают и остается только беспроводной интерфейс вот она чипизация от маска
29741,3385.0,3520,channel1009962628,2022-05-16T22:26:32,крылатки семена растений с сухими крылышками делающими их похожими на вертолетики и таким образом позволяющими дереву осеменять большие площади не раз вдохновляли создателей современных дронов но свежий результат команды из университета гонконга реально впечатляет их устройство весом меньше 50 грамм и диаметром крылышек около 60 см способно держаться в воздухе 24 минуты малюсенькие электродвигатели раскручивают не само крыло а миниатюрные пропеллеры вблизи кончиков крыла дальше работают чудеса аэродинамики картинка завораживает но интересно дождаться практических применений уж больно фантастическим выглядит соотношение массы и времени полета по меркам привычных квадрокоптеров да и сам вес тоже,крылатки семена растений с сухими крылышками делающими их похожими на вертолетики и таким образом позволяющими дереву осеменять большие площади не раз вдохновляли создателей современных дронов но свежий результат команды из университета гонконга реально впечатляет их устройство весом меньше 50 грамм и диаметром крылышек около 60 см способно держаться в воздухе 24 минуты малюсенькие электродвигатели раскручивают не само крыло а миниатюрные пропеллеры вблизи кончиков крыла дальше работают чудеса аэродинамики картинка завораживает но интересно дождаться практических применений уж больно фантастическим выглядит соотношение массы и времени полета по меркам привычных квадрокоптеров да и сам вес тоже
10344,8176.0,8516,channel1043793945,2020-08-15T09:30:39,суббота немного новостей соцсеть аура объявила о своем закрытии 4552 будет запрашивать подтверждение личности документами у подозрительных аккаунтов 4553 яндекс облако предоставило компании платформу для размещения сервисов в россии 4554,суббота немного новостей соцсеть аура объявила о своем закрытии 4552 будет запрашивать подтверждение личности документами у подозрительных аккаунтов 4553 яндекс облако предоставило компании платформу для размещения сервисов в россии 4554
11253,9085.0,9448,channel1043793945,2020-11-17T13:00:01,и винзавод определили первых художников цифровой земли из более чем 300 заявок экспертный совет конкурса выбрал 15 финалистов для запуска виртуального музея цифрового визуального искусства которые поборются за поездку в арт резиденцию в роттердаме совсем скоро произойдет запуск сравнимый с ракетой илона маска самые актуальные технологии в геймдизайне адаптируют произведения для галереи где зритель увидит все форматы цифрового искусства и составит свой пользовательский маршрут обещают в что такое цифровая земля мы рассказывали на примерах 4 х работ конкурсантов по ссылке,и винзавод определили первых художников цифровой земли из более чем 300 заявок экспертный совет конкурса выбрал 15 финалистов для запуска виртуального музея цифрового визуального искусства которые поборются за поездку в арт резиденцию в роттердаме совсем скоро произойдет запуск сравнимый с ракетой илона маска самые актуальные технологии в геймдизайне адаптируют произведения для галереи где зритель увидит все форматы цифрового искусства и составит свой пользовательский маршрут обещают в что такое цифровая земля мы рассказывали на примерах 4 х работ конкурсантов по ссылке
28053,1697.0,1783,channel1009962628,2019-05-23T15:39:34,о достигнут новый уровень нелюбви политиков к соцмедиа до этого в основном политики сша грозили технологическим компаниям антимонопольными мерами регулированием и прочими ограничениями а вот сенатор от миссури джош холи выступил с более радикальным заявлением он считает что америке было бы лучше если бы никаких соцмедиа не существовало вообще скоро я начну сочувствовать несчастному цукербергу 83,о достигнут новый уровень нелюбви политиков к соцмедиа до этого в основном политики сша грозили технологическим компаниям антимонопольными мерами регулированием и прочими ограничениями а вот сенатор от миссури джош холи выступил с более радикальным заявлением он считает что америке было бы лучше если бы никаких соцмедиа не существовало вообще скоро я начну сочувствовать несчастному цукербергу 83
