title_0,title_1,title_2,title_3,paragraph,page_num,doc_name,doc_idx,paragraph_number
ПРЕДИСЛОВИЕ,13. ЛИКВИДАЦИЯ АВАРИЙ И ПОЖАРОВ,13.1. Ликвидация аварий,empty,"13.1.3. Аварийное положение может быть отменено после ликвидации аварии, тщательного обследования технологического состояния оборудования и коммуникации на месте аварии, анализов на отсутствие взрывоопасных концентраций горючих газов и паров.",59.0,ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ В НЕФТЯНОЙ ПРОМЫШЛЕННОСТИ ППБО-85,5998.0,13.1.3
ПРЕДИСЛОВИЕ,13. ЛИКВИДАЦИЯ АВАРИЙ И ПОЖАРОВ,13.1. Ликвидация аварий,empty,"13.1.4. По прибытии пожарной охраны к месту аварии руководитель работ по ликвидации аварии кратко информирует начальника пожарного подразделения: о пострадавших при аварии; о возможности взрыва, пожара, отравлений как последствиях аварии; о месте, размере и характере аварии и мерах, принятых по ее ликвидации; о необходимых действиях со стороны пожарной охраны по предупреждению пожара, взрыва и о действиях по ликвидации аварии.",58.0,ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ В НЕФТЯНОЙ ПРОМЫШЛЕННОСТИ ППБО-85,5999.0,13.1.4
ПРЕДИСЛОВИЕ,13. ЛИКВИДАЦИЯ АВАРИЙ И ПОЖАРОВ,13.1. Ликвидация аварий,empty,"13.1.5. Старший начальник подразделений пожарной охраны, прибывший к месту аварии, обязан: получить от руководителя работ по ликвидации аварии информацию по вопросам, перечисленным в п. 13.1.4[https://meganorm.ru/Data2/1/4293832/4293832572.htm]; принять необходимые меры к спасению и защите людей, если им угрожает опасность, проверить точность сведений о числе людей, оставшихся в опасной зоне, дополнительно разведать места аварий по согласованию с руководителем работ по ликвидации аварий; подготовить силы и средства для своевременной ликвидации пожара, который может возникнуть в результате аварии; следить за соблюдением противопожарного режима во время проведения работ по ликвидации аварии; обеспечить выполнение согласованных с руководителем работ по ликвидации аварии действий со стороны пожарной охраны по предупреждению и тушению пожара.",59.0,ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ В НЕФТЯНОЙ ПРОМЫШЛЕННОСТИ ППБО-85,6000.0,13.1.5
ПРЕДИСЛОВИЕ,13. ЛИКВИДАЦИЯ АВАРИЙ И ПОЖАРОВ,13.1. Ликвидация аварий,empty,"13.1.6. Если в период ликвидации аварии возник пожар, то непосредственное руководство по тушению пожара осуществляет начальник подразделения пожарной охраны (пожарной части). При этом он обязан поддерживать постоянную связь с ответственным руководителем работ по ликвидации аварий и систематически информировать его о ходе работ по тушению пожара.",59.0,ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ В НЕФТЯНОЙ ПРОМЫШЛЕННОСТИ ППБО-85,6001.0,13.1.6
ПРЕДИСЛОВИЕ,13. ЛИКВИДАЦИЯ АВАРИЙ И ПОЖАРОВ,13.1. Ликвидация аварий,empty,"13.1.7. Порядок совместных действий технического персонала предприятия, пожарной охраны и военизированного отряда по предупреждению и ликвидации открытых газовых и нефтяных фонтанов при ликвидации аварий определяется Инструкцией по организации и безопасному ведению работ при ликвидации открытых газовых и нефтяных фонтанов (см. приложение 3[https://meganorm.ru/Data2/1/4293832/4293832572.htm]).",60.0,ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ В НЕФТЯНОЙ ПРОМЫШЛЕННОСТИ ППБО-85,6002.0,13.1.7
ПРЕДИСЛОВИЕ,13. ЛИКВИДАЦИЯ АВАРИЙ И ПОЖАРОВ,13.2. Ликвидация пожаров,empty,"13.2.1. Каждый рабочий и служащий предприятия, заметивший пожар, обязан: немедленно вызвать пожарную часть; вызвать к месту пожара старшего начальника объекта; принять меры по ликвидации пожара первичными и стационарными средствами пожаротушения.",60.0,ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ В НЕФТЯНОЙ ПРОМЫШЛЕННОСТИ ППБО-85,6003.0,13.2.1
ПРЕДИСЛОВИЕ,13. ЛИКВИДАЦИЯ АВАРИЙ И ПОЖАРОВ,13.2. Ликвидация пожаров,empty,"13.2.2. Старший начальник объекта, прибывший к месту пожара, убедившись, что пожарная часть вызвана, обязан: немедленно сообщить о пожаре руководству предприятия; организовать встречу пожарной части и оказать помощь в выборе кратчайшего пути для подъезда к очагу пожара и введения в действие средств тушения; удалить из опасной зоны рабочих и ИТР, не занятых ликвидацией пожара; отключить при необходимости электроэнергию, остановить агрегаты, перекрыть коммуникации, остановить систему вентиляции и выполнить другие мероприятия, способствующие предотвращению распространения пожара; прекратить работы на объекте в пожароопасной зоне, кроме работ, связанных с ликвидацией пожара.",60.0,ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ В НЕФТЯНОЙ ПРОМЫШЛЕННОСТИ ППБО-85,6004.0,13.2.2
ПРЕДИСЛОВИЕ,13. ЛИКВИДАЦИЯ АВАРИЙ И ПОЖАРОВ,13.2. Ликвидация пожаров,empty,"13.2.3. Общее руководство по тушению пожара по прибытии пожарной части осуществляет старший начальник объекта, который обязан: немедленно организовать в случае угрозы для жизни людей их спасение и эвакуацию, используя для этого имеющиеся силы и средства. Руководитель работами по тушению пожара обязан: ввести при необходимости в действие стационарные средства тушения пожара; обеспечить защиту людей, принимающих участие в тушении пожара, от возможных поражений электрическим током, отравлений и ожогов; охлаждать водой одновременно с тушением пожара технологическое оборудование и строительные конструкции от воздействия высоких температур; соблюдать технику безопасности при тушении пожара.",60.0,ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ В НЕФТЯНОЙ ПРОМЫШЛЕННОСТИ ППБО-85,6005.0,13.2.3
ПРЕДИСЛОВИЕ,13. ЛИКВИДАЦИЯ АВАРИЙ И ПОЖАРОВ,13.2. Ликвидация пожаров,empty,"13.2.4. По прибытии пожарной части старший начальник объекта, руководивший до этого тушением пожара, обязан: сообщить старшему начальнику пожарной части необходимые сведения об особенностях горящего объекта и о ходе тушения пожара; обеспечить безопасность работ пожарных подразделений от воздействия электроэнергии и других факторов. Старший начальник прибывших пожарных подразделений, в зависимости от обстановки пожара, организует штаб тушения пожара. В состав штаба необходимо включить ответственных представителей предприятия (объекта) - главного инженера, главного механика, руководителя объекта и других в зависимости от создавшейся обстановки.",60.0,ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ В НЕФТЯНОЙ ПРОМЫШЛЕННОСТИ ППБО-85,6006.0,13.2.4
ПРЕДИСЛОВИЕ,13. ЛИКВИДАЦИЯ АВАРИЙ И ПОЖАРОВ,13.2. Ликвидация пожаров,empty,"13.2.5. Представители предприятия, входящие в штаб тушения пожара, обязаны проводить: консультации по особенностям горящего объекта, технологии, опасности воздействия высокой температуры на технологическое оборудование, продукты аппаратов и емкостей, находящихся в опасной зоне и др.; обеспечение работ по отключению и переключению коммуникаций согласно указаниям руководителя тушения пожара; обеспечение рабочей силой и ИТР для выполнения работ, связанных с тушением пожара; обеспечение автотранспортом и техникой для выполнения работ по тушению и предотвращению распространения пожара; корректировку действий служб и отдельных лиц, выполняющих работы по тушению пожара.",60.0,ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ В НЕФТЯНОЙ ПРОМЫШЛЕННОСТИ ППБО-85,6007.0,13.2.5
ПРЕДИСЛОВИЕ,13. ЛИКВИДАЦИЯ АВАРИЙ И ПОЖАРОВ,13.2. Ликвидация пожаров,empty,"13.2.6. По каждому происшедшему на объекте пожару администрация обязана выяснить все обстоятельства, способствовавшие возникновению и развитию пожара (загорания), и осуществить необходимые профилактические меры. ПРИЛОЖЕНИЯ к п. 1.9 Правил пожарной безопасности
в нефтяной промышленности",61.0,ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ В НЕФТЯНОЙ ПРОМЫШЛЕННОСТИ ППБО-85,6008.0,13.2.6
"ПРИЛОЖЕНИЕ 1 ПОЛОЖЕНИЕ О ДОБРОВОЛЬНЫХ ПОЖАРНЫХ ДРУЖИНАХ НА ПРОМЫШЛЕННЫХ ПРЕДПРИЯТИЯХ
И ДРУГИХ ОБЪЕКТАХ МИНИСТЕРСТВ И ВЕДОМСТВ",1. Общие положения,empty,empty,"1. При проведении мероприятий по охране от пожаров промышленных предприятий, строек, баз, складов, совхозов, МТС и других объектов министерств и ведомств организуются добровольные пожарные дружины из числа рабочих, инженерно-технических работников и служащих.",79.0,ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ В НЕФТЯНОЙ ПРОМЫШЛЕННОСТИ ППБО-85,6009.0,приложение 1
"ПРИЛОЖЕНИЕ 1 ПОЛОЖЕНИЕ О ДОБРОВОЛЬНЫХ ПОЖАРНЫХ ДРУЖИНАХ НА ПРОМЫШЛЕННЫХ ПРЕДПРИЯТИЯХ
И ДРУГИХ ОБЪЕКТАХ МИНИСТЕРСТВ И ВЕДОМСТВ",1. Общие положения,empty,empty,"2. Добровольные пожарные дружины организуются на объектах министерств и ведомств независимо от наличия ведомственной пожарной охраны (ППК, ВПК, ВОХР, ПСО).",79.0,ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ В НЕФТЯНОЙ ПРОМЫШЛЕННОСТИ ППБО-85,6010.0,приложение 1
"ПРИЛОЖЕНИЕ 1 ПОЛОЖЕНИЕ О ДОБРОВОЛЬНЫХ ПОЖАРНЫХ ДРУЖИНАХ НА ПРОМЫШЛЕННЫХ ПРЕДПРИЯТИЯХ
И ДРУГИХ ОБЪЕКТАХ МИНИСТЕРСТВ И ВЕДОМСТВ",1. Общие положения,empty,empty,"3. Организация добровольной пожарной дружины, руководство ее деятельностью и проведение массово-разъяснительной работы среди рабочих, служащих и инженерно-технических работников возлагается на руководителей промышленных предприятий, строек, баз, складов, совхозов, МТС и других объектов.",79.0,ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ В НЕФТЯНОЙ ПРОМЫШЛЕННОСТИ ППБО-85,6011.0,приложение 1
"ПРИЛОЖЕНИЕ 1 ПОЛОЖЕНИЕ О ДОБРОВОЛЬНЫХ ПОЖАРНЫХ ДРУЖИНАХ НА ПРОМЫШЛЕННЫХ ПРЕДПРИЯТИЯХ
И ДРУГИХ ОБЪЕКТАХ МИНИСТЕРСТВ И ВЕДОМСТВ",1. Общие положения,empty,empty,"4. Добровольные пожарные дружины могут быть общеобъектовыми или цеховыми (несколько на объект) в зависимости от численности персонала, структуры объектов и т.д. При наличии объектовой добровольной пожарной дружины в случаях необходимости в цехах, складах и других подразделениях объекта организуют отделения добровольной пожарной дружины по числу рабочих смен, возглавляемые начальниками этих отделений; одного из них в данном цехе, складе и т.п. назначают старшим. Цеховые добровольные пожарные дружины также разделяют на отделения (боевые расчеты) по числу рабочих смен, которые возглавляют начальники этих отделений. Начальники добровольных пожарных дружин подчиняются руководителю объекта (цеха) и выполняют свои задачи под руководством начальника ведомственной пожарной охраны.",79.0,ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ В НЕФТЯНОЙ ПРОМЫШЛЕННОСТИ ППБО-85,6012.0,приложение 1
"ПРИЛОЖЕНИЕ 1 ПОЛОЖЕНИЕ О ДОБРОВОЛЬНЫХ ПОЖАРНЫХ ДРУЖИНАХ НА ПРОМЫШЛЕННЫХ ПРЕДПРИЯТИЯХ
И ДРУГИХ ОБЪЕКТАХ МИНИСТЕРСТВ И ВЕДОМСТВ",1. Общие положения,empty,empty,"5. Начальники добровольной пожарной дружины, их заместители и начальники отделений (боевых расчетов) назначаются преимущественно из лиц цеховой администрации руководителем объекта (цеха). Примечание. Начальник пожарной или объединенной охраны объекта может быть назначен начальником добровольной пожарной дружины.",79.0,ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ В НЕФТЯНОЙ ПРОМЫШЛЕННОСТИ ППБО-85,6013.0,приложение 1
"ПРИЛОЖЕНИЕ 1 ПОЛОЖЕНИЕ О ДОБРОВОЛЬНЫХ ПОЖАРНЫХ ДРУЖИНАХ НА ПРОМЫШЛЕННЫХ ПРЕДПРИЯТИЯХ
И ДРУГИХ ОБЪЕКТАХ МИНИСТЕРСТВ И ВЕДОМСТВ",2. Задачи добровольной пожарной дружины,empty,empty,"6. На добровольную пожарную дружину возлагается: а) контроль за выполнением и соблюдением на объекте (в цехе) противопожарного режима; б) проведение разъяснительной работы среди рабочих и служащих по соблюдению противопожарного режима на объекте (в цехе); в) надзор за исправным состоянием первичных средств пожаротушения и готовностью их к действию; г) вызов пожарных команд и принятие немедленных мер к тушению его имеющимися на объекте (в цехе) средствами пожаротушения; д) участие в случае необходимости в боевых расчетах на пожарных автомобилях, мотопомпах и других передвижных и стационарных средствах пожаротушения, а также на дежурствах (в исключительных случаях) в цехах и на других объектах.",62.0,ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ В НЕФТЯНОЙ ПРОМЫШЛЕННОСТИ ППБО-85,6014.0,приложение 1
"ПРИЛОЖЕНИЕ 1 ПОЛОЖЕНИЕ О ДОБРОВОЛЬНЫХ ПОЖАРНЫХ ДРУЖИНАХ НА ПРОМЫШЛЕННЫХ ПРЕДПРИЯТИЯХ
И ДРУГИХ ОБЪЕКТАХ МИНИСТЕРСТВ И ВЕДОМСТВ",3. Порядок организации добровольной пожарной дружины и ее работа,empty,empty,7. Численный состав добровольной пожарной дружины определяет руководитель объекта (цеха).,62.0,ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ В НЕФТЯНОЙ ПРОМЫШЛЕННОСТИ ППБО-85,6015.0,приложение 1
"ПРИЛОЖЕНИЕ 1 ПОЛОЖЕНИЕ О ДОБРОВОЛЬНЫХ ПОЖАРНЫХ ДРУЖИНАХ НА ПРОМЫШЛЕННЫХ ПРЕДПРИЯТИЯХ
И ДРУГИХ ОБЪЕКТАХ МИНИСТЕРСТВ И ВЕДОМСТВ",3. Порядок организации добровольной пожарной дружины и ее работа,empty,empty,"8. Добровольные пожарные дружины организуют на добровольных началах из числа рабочих, инженерно-технических работников и служащих объекта (цеха) в возрасте не моложе восемнадцати лет.",62.0,ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ В НЕФТЯНОЙ ПРОМЫШЛЕННОСТИ ППБО-85,6016.0,приложение 1
"ПРИЛОЖЕНИЕ 1 ПОЛОЖЕНИЕ О ДОБРОВОЛЬНЫХ ПОЖАРНЫХ ДРУЖИНАХ НА ПРОМЫШЛЕННЫХ ПРЕДПРИЯТИЯХ
И ДРУГИХ ОБЪЕКТАХ МИНИСТЕРСТВ И ВЕДОМСТВ",3. Порядок организации добровольной пожарной дружины и ее работа,empty,empty,9. О всех поступающих в добровольную пожарную дружину и последующих изменениях этого состава объявляют приказ по объекту (цеху).,62.0,ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ В НЕФТЯНОЙ ПРОМЫШЛЕННОСТИ ППБО-85,6017.0,приложение 1
"ПРИЛОЖЕНИЕ 1 ПОЛОЖЕНИЕ О ДОБРОВОЛЬНЫХ ПОЖАРНЫХ ДРУЖИНАХ НА ПРОМЫШЛЕННЫХ ПРЕДПРИЯТИЯХ
И ДРУГИХ ОБЪЕКТАХ МИНИСТЕРСТВ И ВЕДОМСТВ",3. Порядок организации добровольной пожарной дружины и ее работа,empty,empty,10. Из членов добровольной пожарной дружины исключают: а) за нарушение противопожарного режима; б) за невыполнение указаний начальника дружины; в) по собственному желанию путем подачи об этом заявления начальнику дружины.,62.0,ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ В НЕФТЯНОЙ ПРОМЫШЛЕННОСТИ ППБО-85,6018.0,приложение 1
"ПРИЛОЖЕНИЕ 1 ПОЛОЖЕНИЕ О ДОБРОВОЛЬНЫХ ПОЖАРНЫХ ДРУЖИНАХ НА ПРОМЫШЛЕННЫХ ПРЕДПРИЯТИЯХ
И ДРУГИХ ОБЪЕКТАХ МИНИСТЕРСТВ И ВЕДОМСТВ",3. Порядок организации добровольной пожарной дружины и ее работа,empty,empty,"11. Добровольную пожарную дружину комплектуют таким образом, чтобы в каждом цехе и смене были предусмотрены ее члены.",62.0,ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ В НЕФТЯНОЙ ПРОМЫШЛЕННОСТИ ППБО-85,6019.0,приложение 1
"ПРИЛОЖЕНИЕ 1 ПОЛОЖЕНИЕ О ДОБРОВОЛЬНЫХ ПОЖАРНЫХ ДРУЖИНАХ НА ПРОМЫШЛЕННЫХ ПРЕДПРИЯТИЯХ
И ДРУГИХ ОБЪЕКТАХ МИНИСТЕРСТВ И ВЕДОМСТВ",3. Порядок организации добровольной пожарной дружины и ее работа,empty,empty,12. Табель боевого расчета о действиях членов добровольной пожарной дружины вывешивают в цехе на видном месте.,62.0,ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ В НЕФТЯНОЙ ПРОМЫШЛЕННОСТИ ППБО-85,6020.0,приложение 1
"ПРИЛОЖЕНИЕ 1 ПОЛОЖЕНИЕ О ДОБРОВОЛЬНЫХ ПОЖАРНЫХ ДРУЖИНАХ НА ПРОМЫШЛЕННЫХ ПРЕДПРИЯТИЯХ
И ДРУГИХ ОБЪЕКТАХ МИНИСТЕРСТВ И ВЕДОМСТВ",3. Порядок организации добровольной пожарной дружины и ее работа,empty,empty,"13. Учебные занятия с членами добровольной пожарной дружины проводят по расписанию, утвержденному руководителем объекта (цеха), в свободное от работы время не более 4 ч в месяц.",62.0,ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ В НЕФТЯНОЙ ПРОМЫШЛЕННОСТИ ППБО-85,6021.0,приложение 1
"ПРИЛОЖЕНИЕ 1 ПОЛОЖЕНИЕ О ДОБРОВОЛЬНЫХ ПОЖАРНЫХ ДРУЖИНАХ НА ПРОМЫШЛЕННЫХ ПРЕДПРИЯТИЯХ
И ДРУГИХ ОБЪЕКТАХ МИНИСТЕРСТВ И ВЕДОМСТВ",3. Порядок организации добровольной пожарной дружины и ее работа,empty,empty,14. Порядок привлечения членов добровольной пожарной дружины к несению дежурства по пожарной охране в нерабочее время определяют министерства и ведомства.,62.0,ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ В НЕФТЯНОЙ ПРОМЫШЛЕННОСТИ ППБО-85,6022.0,приложение 1
"ПРИЛОЖЕНИЕ 1 ПОЛОЖЕНИЕ О ДОБРОВОЛЬНЫХ ПОЖАРНЫХ ДРУЖИНАХ НА ПРОМЫШЛЕННЫХ ПРЕДПРИЯТИЯХ
И ДРУГИХ ОБЪЕКТАХ МИНИСТЕРСТВ И ВЕДОМСТВ",4. Обязанности начальника добровольной пожарной дружины,empty,empty,"15. Начальник добровольной пожарной дружины обязан: а) осуществлять контроль за соблюдением противопожарного режима на объекте (в цехе); б) наблюдать за готовностью к действию всех первичных средств пожаротушения, имеющихся на объекте (в цехе) и не допускать использования этих средств не по прямому назначению; в) вести разъяснительную работу среди рабочих и служащих о мерах противопожарной безопасности; г) проводить занятия с личным составом добровольной пожарной дружины (в отдельных случаях для проведения занятий можно привлекать ведомственную пожарную охрану объекта); д) руководить работой начальников отделений ДПД и проверять готовность к действию цеховых боевых расчетов; е) руководить тушением пожаров на объекте (в цехе) до прибытия пожарной команды; ж) информировать руководство объекта (цеха) о нарушении противопожарного режима.",62.0,ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ В НЕФТЯНОЙ ПРОМЫШЛЕННОСТИ ППБО-85,6023.0,приложение 1
"ПРИЛОЖЕНИЕ 1 ПОЛОЖЕНИЕ О ДОБРОВОЛЬНЫХ ПОЖАРНЫХ ДРУЖИНАХ НА ПРОМЫШЛЕННЫХ ПРЕДПРИЯТИЯХ
И ДРУГИХ ОБЪЕКТАХ МИНИСТЕРСТВ И ВЕДОМСТВ",4. Обязанности начальника добровольной пожарной дружины,empty,empty,16. Во время отсутствия на объекте (в цехе) начальника ДПД его обязанности возлагают на заместителей начальника дружины в каждой рабочей смене.,63.0,ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ В НЕФТЯНОЙ ПРОМЫШЛЕННОСТИ ППБО-85,6024.0,приложение 1
"ПРИЛОЖЕНИЕ 1 ПОЛОЖЕНИЕ О ДОБРОВОЛЬНЫХ ПОЖАРНЫХ ДРУЖИНАХ НА ПРОМЫШЛЕННЫХ ПРЕДПРИЯТИЯХ
И ДРУГИХ ОБЪЕКТАХ МИНИСТЕРСТВ И ВЕДОМСТВ",5. Обязанности начальника отделения добровольной пожарной дружины,empty,empty,"17. Начальник отделения (боевого расчета) добровольной пожарной дружины обязан: а) следить за соблюдением противопожарного режима и готовностью к действию средств пожаротушения в цехе своей смены; б) проверять по окончании работы смены противопожарное состояние цеха, принимать меры к устранению выявленных недочетов и передавать заступающему начальнику отделения ДПД (при работе цеха в несколько смен) цеховые средства пожаротушения; в) проверять при заступлении на работу состав отделений ДПД по табелю боевого расчета; г) обеспечить явку на занятия членов ДПД отделения; д) проверять в отделении знания членами добровольной пожарной дружины своих обязанностей; е) руководить тушением пожара при его возникновении в цехе до прибытия пожарной команды или начальника добровольной пожарной дружины.",63.0,ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ В НЕФТЯНОЙ ПРОМЫШЛЕННОСТИ ППБО-85,6025.0,приложение 1
"ПРИЛОЖЕНИЕ 1 ПОЛОЖЕНИЕ О ДОБРОВОЛЬНЫХ ПОЖАРНЫХ ДРУЖИНАХ НА ПРОМЫШЛЕННЫХ ПРЕДПРИЯТИЯХ
И ДРУГИХ ОБЪЕКТАХ МИНИСТЕРСТВ И ВЕДОМСТВ",6. Обязанности членов добровольной пожарной дружины,empty,empty,"18. Члены добровольной пожарной дружины должны: а) знать, соблюдать и требовать от других исполнения правил противопожарного режима в цехе и на рабочем месте; б) знать обязанности по табелю боевого расчета, в случае возникновения пожара принимать активное участие в его тушении; в) следить за готовностью к действию первичных средств пожаротушения, имеющихся в цехе, о всех обнаруженных неисправностях докладывать начальнику отделения ДПД, а при возможности самому устранить эти неисправности; г) выполнять возложенные на членов дружины обязанности, распоряжения начальника дружины (отделения) и повышать пожарно-технические знания путем посещения занятий, предусмотренных расписанием.",63.0,ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ В НЕФТЯНОЙ ПРОМЫШЛЕННОСТИ ППБО-85,6026.0,приложение 1
"ПРИЛОЖЕНИЕ 1 ПОЛОЖЕНИЕ О ДОБРОВОЛЬНЫХ ПОЖАРНЫХ ДРУЖИНАХ НА ПРОМЫШЛЕННЫХ ПРЕДПРИЯТИЯХ
И ДРУГИХ ОБЪЕКТАХ МИНИСТЕРСТВ И ВЕДОМСТВ",7. Содержание добровольной пожарной дружины,empty,empty,"Все расходы по содержанию добровольной пожарной дружины производятся за счет объектов (цехов), на которых они организуются. При этом предусмотрено: выдавать членам ДПД, входящим в состав боевых расчетов на автонасосах и мотопомпах, бесплатно, за счет предприятий, учреждений и организаций, комплект спецодежды (брезентовые куртки, брюки и рукавицы, ватные телогрейки и ватные брюки) и кожаные или кирзовые сапоги на срок носки, установленный для работников профессионально-пожарных команд; производить оплату труда членов ДПД за дежурства (в исключительных случаях) по пожарной охране в нерабочее время из расчета среднемесячного заработка на производстве; производить за счет предприятий, учреждений и организаций страхование жизни личного состава добровольной пожарной дружины на случай смерти или увечья, происшедших в результате работы по ликвидации пожара или аварии; руководителям предприятий, учреждений и организаций предоставлено право выдавать в виде поощрения членам добровольной пожарной дружины за активную работу по предупреждению пожаров и борьбе с ними денежные премии и ценные подарки за счет средств, предусмотренных на премирование, и грамоты. Членам добровольной пожарной дружины, особо проявившим себя в деле предупреждения или ликвидации пожаров, предоставить дополнительный отпуск до шести дней в год.",63.0,ПРАВИЛА ПОЖАРНОЙ БЕЗОПАСНОСТИ В НЕФТЯНОЙ ПРОМЫШЛЕННОСТИ ППБО-85,6027.0,приложение 1
